container_id,trade,cargo_category,cargo_type,terminal,month,day_of_week,is_weekend,is_holiday,is_monsoon,customs_exam,vessel_queue,dwell_hours
TUTU5573624,Export,Textiles,Dry,DBGT,7,0,0,0,0,0,0.802,38.5
TUTU3305218,Export,Salt,Dry,PSA_SICAL,5,1,0,0,0,0,0.812,50.9
TUTU4183170,Import,Chemicals,Hazardous,PSA_SICAL,12,2,0,0,1,1,0.894,152.3
TUTU6104450,Export,Textiles,Dry,PSA_SICAL,1,5,1,0,0,0,0.88,61.2
TUTU5582162,Export,Salt,Dry,PSA_SICAL,9,5,1,0,0,0,0.764,53.4
TUTU8547866,Import,Machinery,ODC,DBGT,1,5,1,0,0,0,0.818,79.4
TUTU5452350,Import,EdibleOil,LiquidBulk,DBGT,1,0,0,0,0,0,0.761,69.4
TUTU2425851,Export,Seafood,Reefer,PSA_SICAL,3,6,1,0,0,0,0.79,31.7
TUTU3990838,Export,Seafood,Reefer,DBGT,5,3,0,0,0,1,0.762,52.4
TUTU1532274,Export,Seafood,Reefer,PSA_SICAL,6,3,0,0,0,0,0.804,25.6
TUTU4179564,Import,Machinery,ODC,PSA_SICAL,1,1,0,0,0,0,0.756,70.7
TUTU9167082,Import,Coal,Dry,PSA_SICAL,2,4,0,0,0,0,0.823,76.0
TUTU3598791,Import,Electronics,Dry,DBGT,6,1,0,0,0,0,0.771,65.2
TUTU6559585,Import,Electronics,Dry,PSA_SICAL,12,0,0,0,1,0,0.867,89.6
TUTU2532626,Export,Machinery,ODC,PSA_SICAL,5,2,0,0,0,1,0.883,97.0
TUTU9417448,Export,Seafood,Reefer,DBGT,1,0,0,0,0,0,0.765,18.6
TUTU3521421,Export,Machinery,ODC,PSA_SICAL,3,2,0,0,0,0,0.877,65.4
TUTU9031401,Export,Machinery,ODC,PSA_SICAL,7,4,0,0,0,0,0.764,49.8
TUTU6622998,Export,Machinery,ODC,PSA_SICAL,2,3,0,1,0,0,0.757,74.6
TUTU8546927,Import,Timber,Dry,PSA_SICAL,5,6,1,0,0,0,0.91,92.1
TUTU7730759,Import,Electronics,Dry,PSA_SICAL,2,0,0,0,0,0,0.896,75.3
TUTU5865807,Import,Electronics,Dry,DBGT,9,5,1,0,0,0,0.732,76.6
TUTU4750016,Export,Seafood,Reefer,PSA_SICAL,10,0,0,0,1,1,0.795,58.7
TUTU4374309,Import,Coal,Dry,PSA_SICAL,10,6,1,0,1,1,0.86,148.9
TUTU2679097,Export,Seafood,Reefer,DBGT,8,0,0,0,0,0,0.852,31.4
TUTU4606368,Export,Sugar,Dry,PSA_SICAL,9,4,0,1,0,1,0.728,86.5
TUTU4687206,Export,Textiles,Dry,PSA_SICAL,3,5,1,0,0,0,0.92,63.6
TUTU5762560,Export,Seafood,Reefer,DBGT,11,4,0,0,1,0,0.727,23.2
TUTU2058937,Export,Sugar,Dry,DBGT,6,6,1,0,0,0,0.83,45.0
TUTU3936981,Import,Coal,Dry,DBGT,9,2,0,0,0,0,0.819,83.8
TUTU9391616,Export,Sugar,Dry,PSA_SICAL,12,0,0,1,1,0,0.841,84.0
TUTU8736123,Export,Seafood,Reefer,DBGT,2,2,0,0,0,0,0.758,20.6
TUTU1140863,Import,EdibleOil,LiquidBulk,PSA_SICAL,11,6,1,0,1,0,0.793,94.9
TUTU6906042,Import,Machinery,ODC,PSA_SICAL,10,0,0,0,1,1,0.874,145.5
TUTU3569464,Import,Coal,Dry,PSA_SICAL,8,3,0,0,0,0,0.904,88.2
TUTU4981782,Export,Salt,Dry,PSA_SICAL,10,6,1,0,1,1,0.804,97.2
TUTU3015970,Import,Machinery,ODC,DBGT,2,2,0,0,0,0,0.79,68.9
TUTU8511876,Export,Electronics,Dry,PSA_SICAL,4,6,1,0,0,0,0.856,49.7
TUTU5003634,Export,Seafood,Reefer,PSA_SICAL,10,1,0,0,1,0,0.87,39.6
TUTU1537288,Import,EdibleOil,LiquidBulk,PSA_SICAL,12,4,0,0,1,0,0.818,98.0
TUTU8591513,Import,Machinery,ODC,DBGT,1,0,0,0,0,1,0.898,120.4
TUTU2558650,Import,Coal,Dry,PSA_SICAL,12,0,0,0,1,0,0.756,92.1
TUTU7997151,Export,Sugar,Dry,DBGT,5,1,0,0,0,0,0.879,53.7
TUTU5101672,Export,Electronics,Dry,DBGT,1,6,1,0,0,1,0.809,69.9
TUTU5451971,Import,EdibleOil,LiquidBulk,PSA_SICAL,3,1,0,0,0,0,0.813,84.0
TUTU5960194,Import,Coal,Dry,DBGT,11,2,0,0,1,0,0.806,86.2
TUTU7488029,Import,Timber,Dry,DBGT,2,3,0,0,0,0,0.799,67.0
TUTU5573200,Export,Granite,Dry,PSA_SICAL,5,5,1,0,0,0,0.845,56.7
TUTU5003385,Export,Electronics,Dry,DBGT,11,6,1,0,1,0,0.735,59.1
TUTU6988313,Export,Machinery,ODC,PSA_SICAL,3,5,1,0,0,0,0.874,65.7
TUTU4969001,Export,Seafood,Reefer,PSA_SICAL,1,3,0,0,0,0,0.71,22.3
TUTU1055726,Export,Granite,Dry,PSA_SICAL,8,6,1,0,0,0,0.79,42.8
TUTU5705591,Import,EdibleOil,LiquidBulk,DBGT,4,3,0,0,0,0,0.751,72.5
TUTU9422083,Import,Coal,Dry,DBGT,4,1,0,0,0,0,0.874,86.3
TUTU5650854,Export,Seafood,Reefer,DBGT,3,5,1,0,0,1,0.794,46.6
TUTU9615551,Import,Electronics,Dry,DBGT,1,5,1,0,0,0,0.772,66.2
TUTU4862582,Import,Coal,Dry,DBGT,6,0,0,0,0,1,0.831,101.4
TUTU8308983,Export,Seafood,Reefer,PSA_SICAL,11,2,0,0,1,0,0.825,30.8
TUTU5130020,Export,Salt,Dry,PSA_SICAL,4,5,1,0,0,0,0.851,52.0
TUTU6833959,Import,EdibleOil,LiquidBulk,PSA_SICAL,1,3,0,0,0,0,0.949,98.5
TUTU1137609,Import,Seafood,Reefer,PSA_SICAL,7,0,0,0,0,0,0.883,59.0
TUTU4133317,Export,Granite,Dry,DBGT,7,6,1,0,0,0,0.789,44.0
TUTU4188613,Export,Machinery,ODC,DBGT,6,0,0,0,0,1,0.8,80.2
TUTU2346324,Export,Salt,Dry,DBGT,1,2,0,1,0,0,0.828,64.7
TUTU4355822,Import,Coal,Dry,PSA_SICAL,6,2,0,0,0,0,0.868,84.3
TUTU2917967,Import,Seafood,Reefer,PSA_SICAL,3,5,1,0,0,0,0.857,58.9
TUTU1512595,Export,Granite,Dry,PSA_SICAL,9,4,0,0,0,0,0.858,49.0
TUTU9113616,Export,Granite,Dry,DBGT,1,5,1,0,0,0,0.789,45.3
TUTU7644234,Export,Seafood,Reefer,DBGT,11,2,0,0,1,0,0.816,25.0
TUTU6984754,Import,EdibleOil,LiquidBulk,DBGT,7,3,0,0,0,0,0.871,88.6
TUTU1308069,Export,Salt,Dry,PSA_SICAL,10,0,0,0,1,0,0.837,52.1
TUTU4167127,Import,Seafood,Reefer,DBGT,6,4,0,0,0,0,0.757,41.9
TUTU6693155,Export,Seafood,Reefer,DBGT,9,3,0,0,0,0,0.876,33.2
TUTU9098490,Import,EdibleOil,LiquidBulk,PSA_SICAL,10,2,0,0,1,1,0.828,132.6
TUTU2780530,Import,EdibleOil,LiquidBulk,PSA_SICAL,5,3,0,0,0,0,0.849,80.5
TUTU3280774,Import,EdibleOil,LiquidBulk,PSA_SICAL,8,1,0,0,0,0,0.792,71.0
TUTU8359782,Export,Sugar,Dry,PSA_SICAL,5,6,1,0,0,0,0.777,49.6
TUTU4305326,Import,Seafood,Reefer,DBGT,6,2,0,0,0,0,0.798,42.5
TUTU4172536,Export,Textiles,Dry,DBGT,1,3,0,0,0,0,0.806,47.7
TUTU3884026,Export,Electronics,Dry,DBGT,4,5,1,0,0,0,0.853,48.0
TUTU8228864,Export,Salt,Dry,DBGT,2,4,0,0,0,0,0.774,32.3
TUTU1417719,Export,Granite,Dry,PSA_SICAL,6,2,0,0,0,0,0.909,63.4
TUTU9914708,Import,Chemicals,Hazardous,PSA_SICAL,3,3,0,0,0,0,0.892,97.0
TUTU2240735,Import,Coal,Dry,PSA_SICAL,12,3,0,0,1,1,0.847,141.3
TUTU6140954,Export,Seafood,Reefer,DBGT,2,4,0,0,0,0,0.822,27.0
TUTU8675594,Import,Coal,Dry,PSA_SICAL,4,6,1,0,0,1,0.784,105.7
TUTU5302044,Import,Timber,Dry,PSA_SICAL,9,3,0,0,0,0,0.848,79.3
TUTU9206947,Export,Seafood,Reefer,PSA_SICAL,2,5,1,0,0,0,0.884,36.0
TUTU1428301,Export,Textiles,Dry,DBGT,12,5,1,0,1,0,0.758,51.1
TUTU6404942,Export,Seafood,Reefer,DBGT,11,3,0,0,1,0,0.861,35.8
TUTU7946728,Export,Salt,Dry,DBGT,10,6,1,0,1,1,0.763,102.4
TUTU2494148,Export,Granite,Dry,DBGT,8,6,1,0,0,0,0.764,51.3
TUTU9276084,Export,Seafood,Reefer,DBGT,5,4,0,0,0,0,0.874,36.3
TUTU5179773,Export,Textiles,Dry,PSA_SICAL,7,2,0,0,0,0,0.909,55.8
TUTU2810448,Export,Sugar,Dry,PSA_SICAL,9,3,0,0,0,1,0.743,66.0
TUTU3272529,Import,Coal,Dry,PSA_SICAL,1,5,1,0,0,0,0.888,92.4
TUTU8923757,Export,Textiles,Dry,DBGT,6,1,0,0,0,1,0.924,92.4
TUTU8561327,Export,Granite,Dry,DBGT,10,5,1,0,1,0,0.863,67.7
TUTU4887222,Export,Granite,Dry,PSA_SICAL,7,2,0,0,0,0,0.823,45.9
TUTU1882286,Import,Chemicals,Hazardous,DBGT,12,3,0,0,1,0,0.752,97.9
TUTU9309587,Import,Chemicals,Hazardous,PSA_SICAL,7,3,0,0,0,0,0.845,86.1
TUTU7438934,Import,EdibleOil,LiquidBulk,PSA_SICAL,9,2,0,0,0,0,0.794,72.5
TUTU7405300,Import,Electronics,Dry,PSA_SICAL,12,3,0,0,1,0,0.848,91.7
TUTU2316091,Export,Seafood,Reefer,DBGT,3,6,1,0,0,0,0.825,27.8
TUTU8472545,Export,Seafood,Reefer,PSA_SICAL,4,3,0,0,0,0,0.705,19.8
TUTU6029232,Import,Chemicals,Hazardous,PSA_SICAL,5,6,1,0,0,0,0.922,108.0
TUTU1683249,Import,Machinery,ODC,PSA_SICAL,5,4,0,0,0,1,0.836,109.1
TUTU4587752,Export,Granite,Dry,PSA_SICAL,12,2,0,0,1,1,0.835,99.1
TUTU6388775,Export,Granite,Dry,DBGT,11,6,1,1,1,0,0.85,100.1
TUTU9463695,Import,Electronics,Dry,DBGT,8,6,1,0,0,0,0.818,78.9
TUTU7144776,Import,Coal,Dry,PSA_SICAL,1,4,0,0,0,0,0.816,84.7
TUTU6297461,Export,Seafood,Reefer,DBGT,12,2,0,0,1,0,0.856,41.5
TUTU1423685,Export,Textiles,Dry,PSA_SICAL,12,0,0,0,1,0,0.891,67.5
TUTU4195532,Export,Sugar,Dry,DBGT,6,2,0,0,0,1,0.871,87.0
TUTU1468331,Export,Granite,Dry,DBGT,1,2,0,0,0,0,0.87,58.4
TUTU4885875,Export,Salt,Dry,DBGT,6,3,0,0,0,0,0.854,40.8
TUTU2998217,Export,Seafood,Reefer,DBGT,3,5,1,0,0,0,0.833,28.6
TUTU8297885,Export,Seafood,Reefer,DBGT,10,0,0,0,1,0,0.868,36.3
TUTU9645158,Export,Machinery,ODC,DBGT,3,5,1,0,0,1,0.773,86.9
TUTU8794685,Import,Electronics,Dry,DBGT,5,0,0,0,0,1,0.747,88.6
TUTU8109487,Import,Machinery,ODC,PSA_SICAL,5,2,0,1,0,0,0.811,94.1
TUTU5173985,Import,EdibleOil,LiquidBulk,PSA_SICAL,3,1,0,0,0,0,0.753,69.2
TUTU9140958,Import,Chemicals,Hazardous,DBGT,10,2,0,0,1,0,0.826,103.3
TUTU5937066,Import,Chemicals,Hazardous,PSA_SICAL,3,2,0,0,0,0,0.851,93.2
TUTU7401171,Export,Granite,Dry,DBGT,7,6,1,0,0,0,0.707,53.9
TUTU3718479,Import,Machinery,ODC,DBGT,9,0,0,0,0,0,0.836,77.4
TUTU7220320,Export,Granite,Dry,PSA_SICAL,3,3,0,1,0,0,0.764,66.8
TUTU7614964,Export,Seafood,Reefer,PSA_SICAL,7,1,0,0,0,0,0.871,34.8
TUTU5965525,Import,Electronics,Dry,PSA_SICAL,3,6,1,0,0,0,0.818,63.7
TUTU8193463,Export,Textiles,Dry,PSA_SICAL,7,0,0,0,0,0,0.899,56.5
TUTU2388302,Export,Machinery,ODC,DBGT,12,1,0,0,1,0,0.825,65.1
TUTU8296940,Export,Seafood,Reefer,PSA_SICAL,7,0,0,0,0,0,0.803,19.8
TUTU2758918,Export,Seafood,Reefer,DBGT,11,2,0,0,1,0,0.94,45.3
TUTU2677568,Export,Salt,Dry,PSA_SICAL,5,4,0,0,0,1,0.799,78.3
TUTU9415552,Export,Seafood,Reefer,PSA_SICAL,6,4,0,0,0,1,0.872,62.5
TUTU4422987,Import,Machinery,ODC,PSA_SICAL,5,5,1,0,0,0,0.929,104.5
TUTU9296175,Export,Granite,Dry,PSA_SICAL,3,6,1,0,0,1,0.847,84.2
TUTU8604813,Import,Machinery,ODC,DBGT,11,3,0,0,1,0,0.874,106.0
TUTU2183306,Export,Sugar,Dry,PSA_SICAL,8,1,0,0,0,0,0.825,36.8
TUTU5438391,Import,Chemicals,Hazardous,PSA_SICAL,11,6,1,0,1,0,0.922,127.4
TUTU6648248,Import,Electronics,Dry,DBGT,4,0,0,0,0,1,0.818,90.4
TUTU6706304,Import,EdibleOil,LiquidBulk,PSA_SICAL,11,1,0,0,1,0,0.792,103.3
TUTU2093496,Export,Salt,Dry,DBGT,5,6,1,0,0,0,0.819,45.9
TUTU1208194,Export,Seafood,Reefer,PSA_SICAL,2,3,0,0,0,1,0.831,51.5
TUTU4774969,Import,Coal,Dry,DBGT,1,2,0,0,0,0,0.859,80.2
TUTU6516360,Export,Salt,Dry,PSA_SICAL,8,0,0,0,0,1,0.755,63.9
TUTU2570275,Export,Seafood,Reefer,DBGT,4,4,0,0,0,0,0.82,21.2
TUTU9738795,Import,Chemicals,Hazardous,PSA_SICAL,3,0,0,0,0,0,0.861,88.8
TUTU1164108,Export,Seafood,Reefer,DBGT,3,0,0,0,0,0,0.745,24.3
TUTU5315173,Export,Machinery,ODC,PSA_SICAL,3,3,0,0,0,0,0.847,58.3
TUTU5916018,Export,Salt,Dry,PSA_SICAL,3,2,0,0,0,0,0.86,53.2
TUTU6440730,Import,Chemicals,Hazardous,PSA_SICAL,11,3,0,0,1,0,0.868,130.9
TUTU4904171,Export,Salt,Dry,DBGT,3,0,0,0,0,0,0.895,52.8
TUTU1213585,Export,Granite,Dry,DBGT,6,3,0,0,0,0,0.747,39.5
TUTU4243848,Export,Granite,Dry,PSA_SICAL,1,2,0,0,0,0,0.876,57.9
TUTU3955631,Import,Timber,Dry,DBGT,8,4,0,1,0,0,0.908,117.9
TUTU5676203,Import,EdibleOil,LiquidBulk,DBGT,1,1,0,0,0,0,0.91,93.7
TUTU4198631,Import,Coal,Dry,PSA_SICAL,6,1,0,0,0,0,0.773,74.2
TUTU5190124,Export,Salt,Dry,PSA_SICAL,2,3,0,0,0,0,0.83,46.8
TUTU6398247,Import,Seafood,Reefer,PSA_SICAL,8,5,1,0,0,0,0.758,42.7
TUTU9637582,Import,Electronics,Dry,PSA_SICAL,4,0,0,0,0,0,0.732,57.8
TUTU4492858,Export,Seafood,Reefer,PSA_SICAL,4,0,0,0,0,0,0.887,35.6
TUTU7129293,Export,Machinery,ODC,PSA_SICAL,10,3,0,0,1,0,0.793,59.4
TUTU5308944,Import,Machinery,ODC,PSA_SICAL,7,4,0,0,0,0,0.929,93.4
TUTU6970692,Import,Electronics,Dry,PSA_SICAL,11,0,0,0,1,0,0.699,73.8
TUTU7277457,Export,Granite,Dry,PSA_SICAL,5,6,1,0,0,0,0.833,44.2
TUTU8807053,Export,Seafood,Reefer,DBGT,1,0,0,0,0,0,0.788,16.1
TUTU2689825,Export,Textiles,Dry,PSA_SICAL,7,5,1,0,0,0,0.833,47.7
TUTU6253992,Import,Chemicals,Hazardous,DBGT,7,0,0,0,0,0,0.821,82.4
TUTU9524354,Export,Granite,Dry,DBGT,12,6,1,0,1,0,0.875,67.6
TUTU2463195,Export,Sugar,Dry,PSA_SICAL,11,3,0,0,1,0,0.881,62.3
TUTU8118583,Import,EdibleOil,LiquidBulk,DBGT,6,4,0,0,0,0,0.758,77.5
TUTU6394647,Import,Machinery,ODC,PSA_SICAL,1,5,1,0,0,0,0.87,93.1
TUTU3477135,Export,Salt,Dry,DBGT,4,0,0,1,0,0,0.849,71.9
TUTU2785786,Import,Chemicals,Hazardous,DBGT,3,2,0,0,0,0,0.824,77.8
TUTU3789634,Import,Coal,Dry,PSA_SICAL,6,6,1,0,0,0,0.771,79.8
TUTU1335542,Import,Chemicals,Hazardous,PSA_SICAL,1,6,1,0,0,0,0.921,109.5
TUTU3043413,Export,Electronics,Dry,PSA_SICAL,8,4,0,0,0,0,0.794,36.3
TUTU3008202,Import,Machinery,ODC,PSA_SICAL,5,4,0,0,0,1,0.878,119.8
TUTU3058864,Export,Seafood,Reefer,PSA_SICAL,9,4,0,0,0,0,0.813,17.5
TUTU2841784,Export,Textiles,Dry,PSA_SICAL,5,5,1,0,0,1,0.871,90.1
TUTU6640552,Import,Electronics,Dry,PSA_SICAL,5,0,0,0,0,0,0.773,55.5
TUTU8189686,Import,Electronics,Dry,DBGT,3,3,0,0,0,0,0.911,78.4
TUTU3235507,Import,Timber,Dry,DBGT,5,1,0,0,0,0,0.813,65.5
TUTU9393769,Export,Seafood,Reefer,PSA_SICAL,3,5,1,0,0,1,0.721,56.8
TUTU2678380,Export,Seafood,Reefer,PSA_SICAL,10,6,1,0,1,0,0.791,33.0
TUTU8328384,Export,Textiles,Dry,PSA_SICAL,3,5,1,0,0,0,0.779,41.0
TUTU4396377,Import,Machinery,ODC,DBGT,5,2,0,0,0,0,0.753,80.7
TUTU3888208,Export,Textiles,Dry,PSA_SICAL,4,4,0,0,0,0,0.853,53.7
TUTU7617759,Export,Seafood,Reefer,PSA_SICAL,1,1,0,0,0,0,0.808,19.1
TUTU8486371,Import,Chemicals,Hazardous,PSA_SICAL,8,5,1,0,0,0,0.788,81.2
TUTU8806080,Export,Sugar,Dry,DBGT,2,4,0,0,0,0,0.784,35.3
TUTU9792975,Import,Coal,Dry,DBGT,3,1,0,0,0,0,0.805,72.8
TUTU5606205,Export,Salt,Dry,PSA_SICAL,7,1,0,0,0,0,0.802,37.4
TUTU5662674,Export,Textiles,Dry,PSA_SICAL,6,4,0,1,0,0,0.78,60.5
TUTU4502601,Export,Granite,Dry,DBGT,8,2,0,0,0,0,0.842,53.4
TUTU6577172,Export,Granite,Dry,PSA_SICAL,7,2,0,0,0,0,0.762,40.2
TUTU9990209,Export,Salt,Dry,PSA_SICAL,7,1,0,0,0,0,0.753,34.8
TUTU3049408,Export,Granite,Dry,PSA_SICAL,10,0,0,0,1,1,0.81,91.0
TUTU2585856,Import,EdibleOil,LiquidBulk,PSA_SICAL,2,5,1,0,0,0,0.847,83.6
TUTU7609877,Export,Sugar,Dry,PSA_SICAL,10,6,1,0,1,0,0.855,62.2
TUTU5435105,Export,Seafood,Reefer,PSA_SICAL,3,4,0,0,0,0,0.691,19.4
TUTU7188478,Import,Chemicals,Hazardous,PSA_SICAL,8,6,1,0,0,0,0.839,89.6
TUTU1434600,Import,Seafood,Reefer,PSA_SICAL,3,5,1,0,0,0,0.811,52.7
TUTU5018079,Import,Timber,Dry,PSA_SICAL,2,4,0,0,0,0,0.842,69.8
TUTU6694899,Export,Seafood,Reefer,DBGT,2,5,1,0,0,0,0.84,38.2
TUTU6193784,Export,Seafood,Reefer,DBGT,6,4,0,0,0,0,0.83,26.8
TUTU5164067,Import,Electronics,Dry,DBGT,10,3,0,0,1,0,0.856,80.4
TUTU2096922,Export,Textiles,Dry,DBGT,1,2,0,0,0,0,0.817,42.2
TUTU4135709,Import,EdibleOil,LiquidBulk,DBGT,3,6,1,0,0,0,0.925,96.4
TUTU2518448,Import,Machinery,ODC,PSA_SICAL,8,5,1,0,0,0,0.898,92.3
TUTU1985569,Import,Chemicals,Hazardous,PSA_SICAL,1,5,1,0,0,0,0.877,99.7
TUTU4922846,Export,Seafood,Reefer,PSA_SICAL,7,2,0,0,0,0,0.787,18.5
TUTU7047330,Import,Machinery,ODC,PSA_SICAL,2,6,1,0,0,0,0.887,96.7
TUTU1930975,Export,Granite,Dry,PSA_SICAL,1,2,0,0,0,0,0.78,45.8
TUTU2269077,Export,Seafood,Reefer,DBGT,6,0,0,0,0,0,0.907,46.2
TUTU1391080,Export,Salt,Dry,PSA_SICAL,5,1,0,0,0,0,0.883,52.5
TUTU6241910,Import,Timber,Dry,DBGT,1,2,0,0,0,0,0.835,81.3
TUTU7190196,Export,Textiles,Dry,DBGT,1,2,0,0,0,0,0.783,46.5
TUTU3472123,Import,Coal,Dry,DBGT,5,6,1,0,0,0,0.784,82.1
TUTU1279497,Import,Coal,Dry,PSA_SICAL,6,3,0,0,0,0,0.76,69.0
TUTU5284056,Import,Electronics,Dry,DBGT,10,0,0,0,1,0,0.798,78.9
TUTU8661177,Import,Seafood,Reefer,DBGT,11,5,1,0,1,1,0.715,102.0
TUTU6408986,Export,Seafood,Reefer,DBGT,12,4,0,0,1,0,0.874,40.8
TUTU3271474,Import,Chemicals,Hazardous,DBGT,3,0,0,0,0,0,0.876,90.0
TUTU4184957,Import,Chemicals,Hazardous,PSA_SICAL,10,1,0,0,1,0,0.804,96.7
TUTU9737874,Export,Sugar,Dry,DBGT,2,0,0,0,0,0,0.817,37.8
TUTU3984501,Export,Sugar,Dry,PSA_SICAL,6,0,0,0,0,0,0.909,58.2
TUTU9391739,Export,Granite,Dry,PSA_SICAL,4,1,0,0,0,0,0.772,39.7
TUTU7529408,Export,Machinery,ODC,PSA_SICAL,11,4,0,0,1,0,0.831,69.3
TUTU5925270,Export,Seafood,Reefer,DBGT,10,6,1,0,1,0,0.803,32.0
TUTU4723889,Export,Seafood,Reefer,PSA_SICAL,1,4,0,0,0,0,0.862,38.2
TUTU8882591,Import,Timber,Dry,PSA_SICAL,1,2,0,0,0,0,0.761,66.2
TUTU6017336,Export,Textiles,Dry,PSA_SICAL,9,0,0,0,0,0,0.857,50.4
TUTU7272144,Import,Electronics,Dry,PSA_SICAL,3,2,0,0,0,0,0.754,66.4
TUTU6464654,Export,Seafood,Reefer,PSA_SICAL,3,1,0,0,0,0,0.828,25.3
TUTU8132110,Import,Timber,Dry,DBGT,7,2,0,0,0,0,0.873,80.0
TUTU7244035,Import,EdibleOil,LiquidBulk,PSA_SICAL,8,1,0,0,0,1,0.888,116.6
TUTU9260629,Import,Machinery,ODC,PSA_SICAL,9,2,0,0,0,0,0.882,93.9
TUTU1745400,Export,Sugar,Dry,PSA_SICAL,8,6,1,0,0,0,0.883,64.4
TUTU9999324,Export,Granite,Dry,PSA_SICAL,12,1,0,0,1,0,0.734,48.4
TUTU7393889,Import,Electronics,Dry,DBGT,9,2,0,0,0,0,0.84,71.4
TUTU9631490,Export,Seafood,Reefer,PSA_SICAL,10,1,0,0,1,1,0.944,90.5
TUTU6944308,Import,Chemicals,Hazardous,DBGT,7,2,0,0,0,0,0.976,116.5
TUTU6889168,Import,EdibleOil,LiquidBulk,PSA_SICAL,1,6,1,0,0,1,0.798,101.0
TUTU8232636,Import,Coal,Dry,PSA_SICAL,6,1,0,0,0,1,0.973,147.1
TUTU3583021,Export,Sugar,Dry,PSA_SICAL,12,5,1,0,1,0,0.785,53.7
TUTU7401908,Import,Timber,Dry,PSA_SICAL,11,2,0,1,1,0,0.806,111.4
TUTU4180885,Export,Electronics,Dry,PSA_SICAL,3,4,0,0,0,0,0.864,45.5
TUTU5806665,Export,Sugar,Dry,PSA_SICAL,9,3,0,0,0,1,0.814,68.6
TUTU6083170,Import,Machinery,ODC,DBGT,12,3,0,0,1,0,0.747,92.3
TUTU9918726,Export,Sugar,Dry,PSA_SICAL,11,3,0,0,1,0,0.79,45.6
TUTU5730920,Export,Seafood,Reefer,DBGT,6,0,0,0,0,1,0.789,51.0
TUTU7191950,Export,Granite,Dry,PSA_SICAL,12,4,0,0,1,0,0.832,52.4
TUTU6115166,Import,Coal,Dry,PSA_SICAL,3,5,1,0,0,1,0.871,119.9
TUTU1969041,Export,Electronics,Dry,PSA_SICAL,11,1,0,0,1,1,0.849,96.2
TUTU4879611,Import,Coal,Dry,PSA_SICAL,5,5,1,0,0,0,0.825,75.6
TUTU4245674,Export,Granite,Dry,PSA_SICAL,1,3,0,0,0,0,0.828,44.6
TUTU2654078,Import,Timber,Dry,DBGT,1,5,1,0,0,0,0.825,73.0
TUTU8585039,Import,Machinery,ODC,PSA_SICAL,7,4,0,0,0,0,0.799,72.3
TUTU1486879,Import,Chemicals,Hazardous,DBGT,12,0,0,0,1,0,0.891,113.1
TUTU3210131,Import,Timber,Dry,PSA_SICAL,5,5,1,0,0,0,0.855,91.7
TUTU1091634,Import,Timber,Dry,PSA_SICAL,11,0,0,0,1,1,0.846,132.5
TUTU2341083,Import,Electronics,Dry,DBGT,5,4,0,0,0,0,0.815,70.8
TUTU3258631,Export,Seafood,Reefer,PSA_SICAL,11,4,0,0,1,0,0.79,23.4
TUTU1011965,Import,Electronics,Dry,PSA_SICAL,5,6,1,0,0,0,0.823,71.0
TUTU4160258,Export,Seafood,Reefer,PSA_SICAL,12,5,1,0,1,0,0.756,32.5
TUTU3975483,Export,Granite,Dry,PSA_SICAL,7,2,0,0,0,0,0.875,50.2
TUTU5015948,Export,Granite,Dry,DBGT,6,3,0,0,0,0,0.809,47.3
TUTU4085234,Export,Salt,Dry,PSA_SICAL,4,3,0,0,0,0,0.729,35.0
TUTU7460817,Export,Textiles,Dry,DBGT,10,0,0,0,1,0,0.767,47.4
TUTU1753461,Import,Seafood,Reefer,PSA_SICAL,5,3,0,0,0,0,0.794,42.3
TUTU1801474,Export,Seafood,Reefer,PSA_SICAL,9,6,1,0,0,0,0.839,36.8
TUTU7210861,Export,Seafood,Reefer,PSA_SICAL,6,6,1,0,0,0,0.765,27.2
TUTU2196937,Export,Granite,Dry,PSA_SICAL,10,2,0,0,1,0,0.738,73.0
TUTU4864922,Import,Seafood,Reefer,DBGT,7,5,1,0,0,0,0.846,61.1
TUTU6883347,Export,Seafood,Reefer,PSA_SICAL,6,0,0,0,0,0,0.738,23.5
TUTU3350756,Export,Salt,Dry,DBGT,2,5,1,0,0,1,0.761,65.7
TUTU3347493,Export,Salt,Dry,PSA_SICAL,12,1,0,0,1,1,0.878,95.6
TUTU5572531,Import,EdibleOil,LiquidBulk,PSA_SICAL,6,2,0,0,0,0,0.775,71.4
TUTU9503988,Export,Machinery,ODC,DBGT,3,4,0,0,0,0,0.822,53.1
TUTU3726352,Import,Timber,Dry,PSA_SICAL,6,4,0,0,0,0,0.849,74.2
TUTU6872317,Import,Coal,Dry,PSA_SICAL,7,0,0,0,0,0,0.848,76.4
TUTU5240447,Export,Machinery,ODC,DBGT,3,0,0,0,0,1,0.847,92.6
TUTU1031077,Export,Salt,Dry,DBGT,5,6,1,0,0,0,0.787,43.1
TUTU9075042,Import,Electronics,Dry,PSA_SICAL,2,5,1,0,0,0,0.902,87.4
TUTU4838335,Import,Coal,Dry,PSA_SICAL,7,4,0,0,0,0,0.747,72.2
TUTU4535084,Import,Coal,Dry,DBGT,6,1,0,0,0,0,0.915,89.7
TUTU9879491,Import,Electronics,Dry,DBGT,8,2,0,0,0,0,0.923,81.0
TUTU3090872,Export,Seafood,Reefer,DBGT,5,3,0,0,0,0,0.838,28.0
